gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
11363-11363_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 08:58:51,1,14.15,100,Blue,team,,,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,,Ivern,Ziggs,Yone,Braum,Maokai,Corki,K'Sante,Ezreal,Zyra,Poppy,1673,0,7,19,11,7,19,,,,,1.0,,,,0.251,0.9325,0.0,1.0,2.0,,,,,,,,,1.0,,,,1.0,0.0,1.0,5.0,,0.0,1.0,,,0.0,1.0,8.0,,,,,0.0,1.0,57747,2071.0221,,2979.6294,,94,3.3712,32,1.1476,34,211,7.5672,47045,28602,1025.7741,,43826,-0.142809,,,,183,135.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 08:58:51,1,14.15,200,Red,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Lucian,Rumble,Miss Fortune,Leona,Alistar,Renekton,Ashe,Smolder,Rell,Brand,1673,1,19,7,40,19,7,,,,,0.0,,,,0.6814,0.9325,1.0,2.0,1.0,,,,,,,,,2.0,,,,0.0,1.0,5.0,1.0,,1.0,0.0,,,1.0,8.0,1.0,,,,,1.0,0.0,65011,2331.5362,,3200.012,,104,3.7298,47,1.6856,35,264,9.468,59570,41127,1474.9671,,50566,0.142809,,,,196,140.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,1,Blue,top,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Renekton,Ziggs,Ashe,Ivern,Rell,K'Sante,,,,,,1713,0,2,6,2,8,23,,,,,,1.0,,,0.2802,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11769,412.2242,0.189597,1183.3625,,8,0.2802,6,0.2102,5,25,0.8757,10898,7128,249.6673,0.264816,10375,,,247.0,247.0,0,0.0,0.0,8.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,2,Blue,jng,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Sejuani,Ziggs,Ashe,Ivern,Rell,K'Sante,,,,,,1713,0,1,4,5,8,23,,,,,,0.0,,,0.2802,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9122,319.5096,0.146968,1163.2925,,16,0.5604,13,0.4553,17,45,1.5762,8110,4340,152.014,0.161236,7935,,,140.0,16.0,124,91.0,9.0,4.9037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,3,Blue,mid,Xiaohu,oe:player:beea9fe15bff6a7ab0b3913d3d5fde6,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Smolder,Ziggs,Ashe,Ivern,Rell,K'Sante,,,,,,1713,0,1,4,6,8,23,,,,,,0.0,,,0.2802,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19888,696.6025,0.320413,712.1191,,11,0.3853,10,0.3503,2,34,1.1909,9660,5890,206.3047,0.218821,9413,,,213.0,205.0,8,7.0,0.0,7.4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,4,Blue,bot,Light,oe:player:3c4d21c7addb20fea3fec30418ac3d3,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Miss Fortune,Ziggs,Ashe,Ivern,Rell,K'Sante,,,,,,1713,0,4,3,1,8,23,,,,,,0.0,,,0.2802,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17027,596.3923,0.274314,447.951,,7,0.2452,14,0.4904,1,26,0.9107,11166,7396,259.0543,0.274772,11110,,,277.0,270.0,7,7.0,0.0,9.7023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,5,Blue,sup,Crisp,oe:player:6059545b206c4b230b97fd3651b473a,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,Braum,Ziggs,Ashe,Ivern,Rell,K'Sante,,,,,,1713,0,0,6,4,8,23,,,,,,0.0,,,0.2802,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265,149.387,0.0687081,848.5114,,48,1.6813,12,0.4203,21,93,3.2574,5933,2163,75.7618,0.0803555,5910,,,27.0,27.0,0,0.0,0.0,0.9457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,6,Red,top,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Gnar,Lucian,Rumble,Zeri,Brand,Nidalee,,,,,,1713,1,8,1,8,23,8,,,,,,0.0,,,0.8056,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29385,1029.2469,0.288005,736.7075,,11,0.3853,9,0.3152,0,36,1.2609,13347,9577,335.4466,0.244318,11183,,,256.0,236.0,20,12.0,3.0,8.9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,7,Red,jng,Weiwei,oe:player:57da8dfcfbdb4e5b019fe93003db1c4,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Maokai,Lucian,Rumble,Zeri,Brand,Nidalee,,,,,,1713,1,0,2,13,23,8,,,,,,0.0,,,0.8056,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,700.5254,0.196026,1156.6725,,12,0.4203,8,0.2802,0,47,1.6462,9189,5419,189.8074,0.138242,7335,,,153.0,12.0,141,86.0,11.0,5.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11363-11363_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11363,WLDs,2024,,0,2024-08-31 09:50:45,2,14.15,8,Red,mid,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Corki,Lucian,Rumble,Zeri,Brand,Nidalee,,,,,,1713,1,7,1,7,23,8,,,,,,0.0,,,0.8056,1.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31617,1107.4256,0.309881,506.69,,12,0.4203,6,0.2102,0,32,1.1208,13639,9869,345.6743,0.251767,11137,,,265.0,251.0,14,9.0,0.0,9.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
