gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
TRLH3/1002000204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002000204?gameHash=aad9bd6d81f90535,EU LCS,2017,Spring,0,2017-03-25 17:51:47,1,7.05,4,Blue,bot,HeaQ,oe:player:1ae36f8dab72157bd28127054e3fc81,Giants Gaming,,Ashe,Rumble,Rengar,Malzahar,Gnar,Ryze,,,,,,1491,0,1,1,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805,0.4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3746.0,150.7445,0.156337,159.839,0.0,13.0,0.5231,6.0,0.2414,5.0,0.0,0.0,9085.0,5788.0,232.9175,0.241165,8625.0,,,209.0,209.0,0.0,0.0,0.0,8.4105,3310.0,3252.0,92.0,3384.0,3184.0,95.0,-74.0,68.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5254.0,5009.0,127.0,5942.0,5378.0,138.0,-688.0,-369.0,-11.0,1.0,0.0,1.0,1.0,1.0,1.0,7484.0,6703.0,162.0,8748.0,8001.0,198.0,-1264.0,-1298.0,-36.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
TRLH3/1002190075,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002190075?gameHash=cf4d6b2357514fb6,EU LCS,2017,Summer,0,2017-08-05 16:42:23,3,7.15,4,Blue,bot,HeaQ,oe:player:1ae36f8dab72157bd28127054e3fc81,Ninjas in Pyjamas,oe:team:5a200b1a94fcaa054dd7c5764adbcaf,Caitlyn,Cho'Gath,Thresh,Rakan,Camille,Jayce,,,,,,1468,0,1,4,1,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2044,0.9401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9326.0,381.1717,0.266009,456.4169,163.4877,12.0,0.4905,0.0,0.0,4.0,15.0,0.6131,7719.0,4469.0,182.6567,0.222626,7525.0,,,190.0,190.0,0.0,0.0,0.0,7.7657,3187.0,3175.0,69.0,4018.0,3607.0,84.0,-831.0,-432.0,-15.0,1.0,0.0,1.0,2.0,1.0,0.0,4738.0,5312.0,115.0,6314.0,5636.0,126.0,-1576.0,-324.0,-11.0,1.0,0.0,2.0,3.0,2.0,0.0,6515.0,7751.0,162.0,10248.0,8760.0,180.0,-3733.0,-1009.0,-18.0,1.0,0.0,3.0,6.0,4.0,1.0,,,,,,,,,,,,,,,
