C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:12521:9725-9725_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9725,LPL,2023,Spring,0,2023-02-06 10:00:10,2,13.01,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Lucian,Maokai,Elise,Zeri,Renekton,Jayce,,,,,,1759,0,6,3,2,9,21,,,,,,0,,,0.3070,1.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22479,766.7652,0.431559,618.8971,,12,0.4093,8,0.2729,2,27,0.9210,13845,9981,340.4548,0.355081,13674,,,288,272,16,16,0,9.8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:16294:9736-9736_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9736,LPL,2023,Spring,0,2023-02-11 09:25:28,1,13.01,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Varus,Fiora,Jax,Irelia,Maokai,Sejuani,,,,,,2290,0,0,5,5,8,24,,,,,,0,,,0.2096,0.8384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20155,528.0786,0.189112,476.3319,,15,0.3930,7,0.1834,5,27,0.7074,13732,8785,230.1747,0.242179,12229,,,348,321,27,26,0,9.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:16337:9736-9736_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9736,LPL,2023,Spring,0,2023-02-11 10:25:01,2,13.01,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Sivir,Fiora,Lucian,Ashe,Sylas,,,,,,,1487,0,1,5,1,3,25,,,,,,0,,,0.1210,1.1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11361,458.4129,0.202646,574.7411,,8,0.3228,5,0.2017,1,13,0.5245,8531,5222,210.7061,0.255119,8385,,,195,191,4,4,0,7.8682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:19582:9747-9747_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9747,LPL,2023,Spring,0,2023-02-16 09:14:02,1,13.01,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Varus,Zeri,Lucian,Maokai,Jax,Ryze,,,,,,1889,0,0,3,3,4,12,,,,,,0,,,0.1271,0.5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20589,653.9651,0.3652,388.7136,,12,0.3812,9,0.2859,4,24,0.7623,10944,6815,216.4637,0.241121,10139,,,261,248,13,13,0,8.2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:19601:9747-9747_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9747,LPL,2023,Spring,0,2023-02-16 10:06:49,2,13.01,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Varus,Lucian,Jax,Ashe,Ryze,Fiora,,,,,,2504,0,6,3,4,13,14,,,,,,0,,,0.3115,0.6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47436,1136.6454,0.415536,387.9872,,14,0.3355,12,0.2875,4,56,1.3419,17920,12536,300.3834,0.288992,16359,,,353,328,25,25,0,8.4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:22282:9754-9754_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9754,LPL,2023,Spring,0,2023-02-19 07:17:03,1,13.01,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Jhin,Elise,Maokai,Zeri,Jax,Sion,,,,,,2022,0,2,2,1,5,17,,,,,,0,,,0.1484,0.6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18392,545.7567,0.281552,535.9347,,14,0.4154,8,0.2374,5,33,0.9792,14165,9765,289.7626,0.322372,12369,,,330,318,12,8,4,9.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:22313:9754-9754_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9754,LPL,2023,Spring,0,2023-02-19 08:14:08,2,13.01,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Caitlyn,Azir,Ashe,Renekton,Gragas,Fiora,,,,,,2608,0,6,1,5,12,7,,,,,,1,,,0.2761,0.4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22157,509.7469,0.330906,589.2791,,14,0.3221,23,0.5291,4,58,1.3344,20793,15197,349.6242,0.318068,20088,,,483,426,57,49,0,11.1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:24298:9761-9761_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9761,LPL,2023,Spring,0,2023-02-22 09:15:47,1,13.03,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Lucian,Gragas,Maokai,Renekton,Jayce,Tristana,,,,,,1817,0,1,3,2,7,14,,,,,,0,,,0.2312,0.6935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13066,431.4584,0.263904,697.9747,,0,0.0000,14,0.4623,2,27,0.8916,11340,7358,242.9719,0.237778,10445,,,258,242,16,16,0,8.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:24317:9761-9761_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9761,LPL,2023,Spring,0,2023-02-22 10:07:40,2,13.03,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Lucian,Gragas,Jayce,Renekton,LeBlanc,Kassadin,,,,,,1120,0,0,6,2,4,23,,,,,,0,,,0.2143,1.4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11403,610.8750,0.327772,732.1607,,0,0.0000,5,0.2679,0,13,0.6964,5867,3307,177.1607,0.249649,5765,,,141,141,0,0,0,7.5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:27557:9768-9768_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9768,LPL,2023,Spring,0,2023-02-26 07:15:41,1,13.03,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Jhin,Draven,Nidalee,Elise,Gnar,Gragas,,,,,,1877,1,6,1,11,19,12,,,,,,0,,,0.6074,0.9909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25063,801.1614,0.284146,410.3463,,0,0.0000,5,0.1598,5,25,0.7991,14832,10727,342.8982,0.261326,12489,,,302,279,23,19,0,9.6537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
